customer_id,ciudad,canal_preferido,edad,fecha_registro
C200656,Yopal,web,29,2024-11-26
C200657,Valledupar,tienda,32,2024-01-12
C200658,Pereira,web,41,2024-12-26
C200659,Valledupar,app,34,2024-10-29
C200660,Bogotá,web,37,2025-04-12
C200661,Villavicencio,app,25,2024-10-09
C200662,Manizales,app,32,2024-11-17
C200663,Villavicencio,web,18,2024-03-13
C200664,Santa Marta,web,24,2025-09-27
C200665,Cali,app,54,2025-01-20
C200666,Neiva,app,36,2024-05-04
C200667,Popayán,web,44,2025-09-13
C200668,Bucaramanga,web,18,2024-05-07
C200669,Santa Marta,tienda,45,2024-05-29
C200670,Ibagué,web,25,2024-07-24
C200671,Cartagena,tienda,45,2024-12-21
C200672,Bucaramanga,app,43,2024-05-27
C200673,Neiva,callcenter,30,2024-07-13
C200674,Sincelejo,web,32,2025-03-27
C200675,Cali,web,36,2025-04-06
C200676,Villavicencio,web,35,2024-12-02
C200677,Florencia,app,32,2024-05-21
C200678,Popayán,web,37,2025-02-04
C200679,Yopal,tienda,32,2025-05-09
C200680,Sincelejo,web,41,2025-09-07
C200681,Valledupar,web,31,2024-07-24
C200682,Tunja,web,22,2024-07-08
C200683,Neiva,app,27,2024-09-07
C200684,Valledupar,tienda,36,2025-05-25
C200685,Medellín,app,44,2025-05-22
C200686,Montería,web,30,2025-08-30
C200687,Valledupar,web,18,2025-07-19
C200688,Florencia,web,45,2025-09-02
C200689,Cali,tienda,35,2024-07-11
C200690,Barranquilla,web,18,2024-11-21
C200691,Ibagué,app,32,2024-04-21
C200692,Montería,web,25,2025-04-19
C200693,Pereira,web,38,2024-07-30
C200694,Florencia,app,40,2024-04-11
C200695,Medellín,web,38,2024-06-19
C200696,Yopal,web,55,2024-02-12
C200697,Sincelejo,web,24,2024-07-18
C200698,Pasto,callcenter,34,2024-10-25
C200699,Neiva,web,25,2024-05-16
C200700,Barranquilla,web,46,2025-10-27
C200701,Bogotá,web,57,2025-06-06
C200702,Barranquilla,web,54,2025-01-03
C200703,Cartagena,app,34,2025-07-30
C200704,Ibagué,callcenter,23,2025-01-10
C200705,Tunja,web,36,2024-12-24
C200706,Tunja,web,40,2025-10-13
C200707,Valledupar,web,25,2025-09-20
C200708,Yopal,app,38,2024-09-25
C200709,Yopal,tienda,36,2024-04-27
C200710,Ibagué,web,35,2025-04-24
C200711,Villavicencio,tienda,38,2024-12-31
C200712,Montería,web,43,2025-03-04
C200713,Sincelejo,web,18,2025-06-23
C200714,Villavicencio,app,45,2025-06-24
C200715,Yopal,web,29,2024-06-12
C200716,Tunja,web,34,2025-02-17
C200717,Bucaramanga,callcenter,27,2024-03-19
C200718,Montería,web,50,2024-09-02
C200719,Bogotá,app,49,2025-02-25
C200720,Popayán,web,50,2024-06-17
C200721,Barranquilla,web,29,2025-03-16
C200722,Santa Marta,app,18,2025-05-27
C200723,Neiva,web,49,2024-07-06
C200724,Cali,web,26,2024-09-16
C200725,Barranquilla,app,41,2025-04-22
C200726,Bucaramanga,web,26,2025-09-26
C200727,Montería,app,24,2025-06-27
C200728,Santa Marta,tienda,19,2025-06-11
C200729,Pasto,app,26,2024-07-05
C200730,Villavicencio,web,39,2024-02-08
C200731,Manizales,app,58,2025-06-25
C200732,Tunja,web,57,2024-08-09
C200733,Popayán,web,30,2024-03-30
C200734,Montería,web,40,2025-10-25
C200735,Popayán,web,26,2024-04-10
C200736,Barranquilla,web,40,2025-02-26
C200737,Villavicencio,callcenter,47,2025-02-08
C200738,Villavicencio,web,38,2024-04-26
C200739,Pasto,web,20,2025-05-01
C200740,Cali,web,36,2025-02-25
C200741,Santa Marta,web,29,2024-12-29
C200742,Medellín,web,39,2024-07-14
C200743,Barranquilla,web,39,2025-08-27
C200744,Bogotá,web,18,2024-03-25
C200745,Pasto,web,19,2024-05-23
C200746,Barranquilla,tienda,32,2024-06-27
C200747,Pereira,app,23,2024-09-21
C200748,Ibagué,web,39,2024-07-15
C200749,Tunja,tienda,39,2025-04-24
C200750,Pereira,tienda,18,2024-05-02
C200751,Valledupar,web,42,2024-12-04
C200752,Pereira,app,40,2025-01-30
C200753,Pasto,web,20,2025-08-11
C200754,Valledupar,callcenter,31,2024-05-01
C200755,Neiva,web,40,2025-08-19
C200756,Villavicencio,web,45,2024-07-13
C200757,Ibagué,tienda,62,2024-11-29
C200758,Sincelejo,callcenter,56,2024-01-01
C200759,Pereira,web,40,2024-07-26
C200760,Pereira,tienda,30,2024-01-12
C200761,Neiva,callcenter,32,2025-10-27
C200762,Sincelejo,tienda,25,2024-06-19
C200763,Bogotá,app,39,2025-03-02
C200764,Florencia,web,44,2024-11-14
C200765,Manizales,app,22,2024-06-27
C200766,Villavicencio,web,30,2025-04-12
C200767,Yopal,app,49,2024-03-08
C200768,Neiva,web,50,2025-03-07
C200769,Sincelejo,web,41,2025-03-04
C200770,Bogotá,web,41,2025-01-04
C200771,Manizales,web,45,2025-08-10
C200772,Manizales,web,26,2024-05-26
C200773,Cartagena,callcenter,21,2024-11-04
C200774,Cali,app,58,2025-10-24
C200775,Yopal,web,33,2024-10-01
C200776,Barranquilla,web,29,2024-10-15
C200777,Valledupar,tienda,50,2024-09-09
C200778,Pereira,web,29,2024-10-20
C200779,Montería,web,55,2024-12-08
C200780,Pasto,app,36,2025-02-22
C200781,Manizales,web,29,2025-07-11
C200782,Villavicencio,web,40,2024-03-25
C200783,Barranquilla,callcenter,51,2024-03-05
C200784,Cartagena,web,45,2024-12-17
C200785,Popayán,web,25,2025-05-05
C200786,Tunja,web,42,2025-09-06
C200787,Pasto,app,22,2025-04-10
C200788,Florencia,web,29,2024-05-14
C200789,Sincelejo,tienda,42,2024-12-05
C200790,Florencia,app,46,2025-06-16
C200791,Sincelejo,app,26,2024-04-21
C200792,Yopal,web,18,2025-09-20
C200793,Barranquilla,web,28,2024-01-28
C200794,Montería,app,18,2025-07-03
C200795,Montería,web,34,2024-03-15
C200796,Villavicencio,app,26,2024-05-25
C200797,Florencia,app,34,2024-12-09
C200798,Pereira,app,34,2025-03-04
C200799,Santa Marta,web,35,2024-05-05
C200800,Florencia,app,37,2024-01-25
C200801,Yopal,app,44,2025-05-13
C200802,Cali,web,25,2025-03-14
C200803,Bucaramanga,web,30,2024-12-10
C200804,Pasto,app,19,2024-02-17
C200805,Barranquilla,web,53,2024-10-13
C200806,Ibagué,web,20,2025-08-22
C200807,Santa Marta,web,35,2024-11-24
C200808,Barranquilla,app,44,2025-09-12
C200809,Pereira,tienda,31,2025-01-22
C200810,Montería,web,41,2024-03-09
C200811,Bucaramanga,web,18,2024-03-19
C200812,Tunja,app,39,2025-09-12
C200813,Sincelejo,app,36,2024-04-04
C200814,Neiva,web,20,2025-06-04
C200815,Florencia,web,45,2024-09-23
C200816,Bucaramanga,web,55,2024-03-14
C200817,Yopal,tienda,35,2024-03-13
C200818,Sincelejo,tienda,26,2025-09-06
C200819,Neiva,callcenter,18,2025-05-01
C200820,Pereira,web,19,2024-07-15
C200821,Popayán,tienda,21,2024-03-29
C200822,Valledupar,web,30,2025-05-07
C200823,Pereira,app,33,2024-01-13
C200824,Valledupar,web,48,2024-04-08
C200825,Pereira,web,43,2024-07-10
C200826,Popayán,app,43,2025-01-18
C200827,Santa Marta,tienda,35,2024-11-19
C200828,Bucaramanga,tienda,46,2024-09-26
C200829,Pereira,web,27,2025-09-03
C200830,Pasto,web,30,2024-04-20
C200831,Villavicencio,web,33,2025-08-06
C200832,Florencia,web,31,2024-09-29
C200833,Medellín,web,60,2024-01-07
C200834,Montería,tienda,29,2024-08-02
C200835,Bogotá,tienda,39,2024-05-05
C200836,Popayán,web,57,2025-06-21
C200837,Bucaramanga,web,35,2025-04-26
C200838,Manizales,web,26,2025-07-19
C200839,Sincelejo,app,33,2024-08-09
C200840,Valledupar,callcenter,31,2024-02-28
C200841,Tunja,tienda,41,2025-09-12
C200842,Popayán,app,43,2024-02-04
C200843,Neiva,tienda,46,2024-08-24
C200844,Popayán,web,32,2024-08-17
C200845,Neiva,web,53,2024-03-27
C200846,Villavicencio,web,36,2025-07-28
C200847,Popayán,app,47,2025-01-17
C200848,Pereira,web,27,2025-01-02
C200849,Cali,app,18,2025-02-18
C200850,Yopal,web,27,2024-02-19
C200851,Bogotá,web,30,2025-05-12
C200852,Ibagué,web,35,2024-09-03
C200853,Santa Marta,web,36,2025-01-21
C200854,Medellín,app,35,2024-09-12
C200855,Cartagena,web,38,2024-01-01
C200856,Ibagué,web,36,2024-12-14
C200857,Valledupar,app,18,2025-05-16
C200858,Santa Marta,web,28,2024-12-12
C200859,Pereira,web,33,2024-07-27
C200860,Villavicencio,web,35,2024-12-05
C200861,Yopal,web,45,2024-01-22
C200862,Popayán,web,39,2025-09-16
C200863,Valledupar,web,45,2025-03-17
C200864,Tunja,web,37,2025-01-24
C200865,Barranquilla,web,40,2024-11-20
C200866,Yopal,web,27,2025-03-01
C200867,Barranquilla,web,61,2024-09-21
C200868,Cartagena,app,18,2025-03-14
C200869,Valledupar,tienda,36,2024-09-07
C200870,Montería,web,38,2024-04-06
C200871,Valledupar,app,36,2024-05-11
C200872,Medellín,app,22,2025-06-27
C200873,Villavicencio,app,20,2024-04-15
C200874,Valledupar,web,47,2024-04-22
C200875,Manizales,web,30,2024-10-21
C200876,Neiva,tienda,38,2024-06-30
C200877,Barranquilla,web,39,2024-03-11
C200878,Ibagué,web,37,2025-05-08
C200879,Santa Marta,web,18,2024-12-28
C200880,Medellín,web,46,2025-03-06
C200881,Villavicencio,web,36,2025-03-10
C200882,Cartagena,web,21,2025-09-02
C200883,Montería,web,36,2025-06-17
C200884,Cali,callcenter,41,2025-07-07
C200885,Villavicencio,web,42,2025-06-26
C200886,Barranquilla,web,46,2024-07-25
C200887,Ibagué,tienda,23,2024-10-04
C200888,Manizales,app,25,2025-04-26
C200889,Yopal,tienda,23,2025-04-21
C200890,Montería,web,34,2025-06-11
C200891,Florencia,web,22,2024-03-01
C200892,Neiva,web,31,2025-09-03
C200893,Pereira,callcenter,32,2024-06-19
C200894,Florencia,web,35,2024-06-10
C200895,Bucaramanga,web,59,2025-03-27
C200896,Manizales,tienda,56,2024-01-02
C200897,Manizales,web,22,2024-05-04
C200898,Medellín,web,39,2024-12-05
C200899,Yopal,app,45,2025-05-15
C200900,Montería,web,28,2024-04-06
C200901,Valledupar,web,41,2025-02-13
C200902,Cartagena,web,44,2025-07-20
C200903,Florencia,web,45,2024-07-03
C200904,Valledupar,app,47,2025-08-21
C200905,Pereira,app,35,2024-11-29
C200906,Pasto,web,41,2025-02-16
C200907,Santa Marta,web,48,2024-06-17
C200908,Santa Marta,app,42,2024-10-13
C200909,Yopal,tienda,40,2025-09-08
C200910,Cartagena,web,45,2024-04-12
C200911,Tunja,app,20,2024-03-30
C200912,Barranquilla,app,30,2024-07-27
C200913,Bucaramanga,web,46,2025-09-18
C200914,Neiva,web,44,2024-02-25
C200915,Medellín,app,21,2024-02-01
C200916,Cartagena,web,30,2025-05-08
C200917,Bucaramanga,web,40,2025-03-17
C200918,Bucaramanga,web,47,2025-05-26
C200919,Ibagué,app,23,2024-03-14
C200920,Bucaramanga,app,27,2024-02-10
C200921,Pasto,web,32,2025-02-27
C200922,Ibagué,web,19,2024-05-09
C200923,Sincelejo,web,37,2024-11-13
C200924,Popayán,tienda,27,2025-01-02
C200925,Bucaramanga,app,31,2024-12-06
C200926,Yopal,app,36,2024-09-30
C200927,Cartagena,app,44,2024-04-10
C200928,Neiva,app,37,2024-06-05
C200929,Sincelejo,web,33,2024-12-03
C200930,Villavicencio,app,51,2025-09-11
C200931,Cali,web,52,2024-03-19
C200932,Cali,web,39,2025-06-21
C200933,Sincelejo,web,31,2024-06-02
C200934,Tunja,web,46,2024-05-10
C200935,Cartagena,web,39,2024-09-29
C200936,Montería,web,18,2025-10-04
C200937,Villavicencio,web,28,2025-07-20
C200938,Popayán,tienda,18,2025-02-11
C200939,Pasto,tienda,45,2024-05-08
C200940,Yopal,web,51,2025-03-17
C200941,Bogotá,app,25,2025-05-01
C200942,Cali,web,23,2024-08-20
C200943,Villavicencio,web,39,2025-10-27
C200944,Montería,web,45,2024-10-27
C200945,Cali,web,26,2025-03-11
C200946,Valledupar,app,50,2025-09-11
C200947,Sincelejo,web,20,2024-05-19
C200948,Manizales,callcenter,57,2025-09-01
C200949,Neiva,app,41,2025-10-22
C200950,Manizales,web,44,2025-01-14
C200951,Popayán,app,39,2024-10-02
C200952,Cartagena,app,50,2024-11-17
C200953,Pasto,tienda,41,2024-03-18
C200954,Santa Marta,app,47,2024-05-13
C200955,Pasto,web,21,2024-12-21
C200956,Valledupar,web,45,2025-01-07
C200957,Yopal,web,29,2024-03-11
C200958,Bucaramanga,app,21,2025-07-18
C200959,Yopal,web,38,2025-10-08
C200960,Popayán,tienda,32,2025-01-12
C200961,Pasto,app,22,2024-10-19
C200962,Medellín,web,30,2024-06-02
C200963,Medellín,web,27,2024-05-28
C200964,Barranquilla,tienda,39,2025-06-30
C200965,Villavicencio,web,36,2025-05-17
C200966,Bogotá,app,35,2024-08-25
C200967,Barranquilla,app,42,2025-06-05
C200968,Pereira,app,31,2025-05-30
C200969,Villavicencio,web,27,2024-04-15
C200970,Villavicencio,app,36,2024-01-19
C200971,Bogotá,tienda,43,2024-03-21
C200972,Neiva,app,29,2024-09-23
C200973,Manizales,app,24,2025-10-13
C200974,Bucaramanga,web,18,2024-11-04
C200975,Santa Marta,app,38,2025-04-13
C200976,Pereira,tienda,54,2025-03-13
C200977,Cartagena,app,27,2025-10-22
C200978,Cali,web,19,2025-02-13
C200979,Montería,app,26,2024-09-02
C200980,Cartagena,tienda,43,2025-03-21
C200981,Cali,web,30,2025-10-18
C200982,Montería,app,33,2024-04-29
C200983,Pereira,callcenter,30,2024-09-04
C200984,Medellín,web,31,2025-03-18
C200985,Sincelejo,tienda,18,2024-12-17
C200986,Santa Marta,tienda,31,2024-06-28
C200987,Ibagué,web,29,2024-01-25
C200988,Neiva,web,34,2024-07-31
C200989,Cali,web,29,2024-08-16
C200990,Barranquilla,web,56,2025-02-05
C200991,Bogotá,web,20,2024-03-28
C200992,Manizales,app,32,2024-12-08
C200993,Popayán,tienda,39,2024-05-18
C200994,Cali,tienda,42,2025-06-08
C200995,Bucaramanga,app,62,2024-02-11
C200996,Yopal,app,23,2024-10-05
C200997,Ibagué,web,18,2024-05-19
C200998,Tunja,tienda,34,2024-02-26
C200999,Villavicencio,app,28,2025-02-13
C201000,Bogotá,app,27,2024-03-30
C201001,Bogotá,app,22,2024-09-06
C201002,Pasto,tienda,37,2025-08-16
C201003,Barranquilla,web,38,2024-09-14
C201004,Neiva,web,45,2024-07-22
C201005,Bucaramanga,web,31,2024-09-10
C201006,Popayán,tienda,44,2025-05-31
C201007,Cali,web,32,2024-06-17
C201008,Ibagué,web,25,2025-09-30
C201009,Sincelejo,app,28,2025-02-19
C201010,Cali,web,24,2025-07-30
C201011,Barranquilla,web,38,2025-09-11
C201012,Barranquilla,app,34,2025-05-10
C201013,Pasto,web,32,2024-08-06
C201014,Montería,tienda,38,2025-02-12
C201015,Santa Marta,web,39,2025-08-24
C201016,Bucaramanga,tienda,43,2024-10-10
C201017,Sincelejo,tienda,35,2024-07-15
C201018,Bucaramanga,callcenter,32,2024-12-30
C201019,Bucaramanga,app,21,2025-08-12
C201020,Cali,web,54,2024-03-11
C201021,Tunja,app,24,2024-07-18
C201022,Yopal,tienda,27,2024-08-08
C201023,Bogotá,web,24,2024-11-02
C201024,Florencia,web,33,2024-08-02
C201025,Pereira,web,31,2025-02-23
C201026,Villavicencio,app,44,2025-05-24
C201027,Montería,web,38,2024-08-13
C201028,Manizales,tienda,50,2025-03-04
C201029,Bucaramanga,web,19,2024-01-28
C201030,Neiva,web,33,2025-05-27
C201031,Florencia,web,31,2025-01-02
C201032,Villavicencio,callcenter,37,2024-03-30
C201033,Manizales,app,45,2024-10-20
C201034,Cali,tienda,32,2024-07-17
C201035,Barranquilla,web,30,2025-07-14
C201036,Bucaramanga,app,32,2025-01-01
C201037,Barranquilla,callcenter,35,2024-02-20
C201038,Yopal,app,33,2025-04-18
C201039,Sincelejo,app,46,2025-01-01
C201040,Montería,app,41,2025-04-22
C201041,Neiva,web,34,2025-02-23
C201042,Pasto,tienda,42,2025-05-17
C201043,Bucaramanga,web,39,2025-08-10
C201044,Ibagué,app,44,2025-02-18
C201045,Cartagena,web,32,2024-09-02
C201046,Cali,app,18,2024-02-06
C201047,Ibagué,tienda,36,2025-02-17
C201048,Valledupar,app,35,2025-04-12
C201049,Florencia,tienda,21,2024-12-30
C201050,Florencia,web,46,2024-02-24
C201051,Florencia,callcenter,30,2024-02-11
C201052,Santa Marta,web,34,2025-06-05
C201053,Bogotá,app,28,2025-03-19
C201054,Santa Marta,app,24,2024-03-18
C201055,Manizales,web,35,2024-02-18
C201056,Tunja,web,30,2025-04-23
C201057,Florencia,web,38,2024-10-22
C201058,Tunja,web,33,2025-01-12
C201059,Manizales,web,44,2024-04-04
C201060,Sincelejo,tienda,31,2025-06-16
C201061,Santa Marta,callcenter,42,2024-03-20
C201062,Medellín,callcenter,18,2024-01-25
C201063,Ibagué,callcenter,40,2025-09-23
C201064,Popayán,web,38,2024-01-19
C201065,Sincelejo,web,33,2024-07-11
C201066,Barranquilla,app,31,2025-07-05
C201067,Ibagué,web,46,2025-09-30
C201068,Popayán,web,53,2024-07-16
C201069,Florencia,web,32,2025-05-11
C201070,Cali,tienda,31,2024-09-14
C201071,Tunja,web,35,2025-09-03
C201072,Bogotá,app,39,2024-03-21
C201073,Montería,tienda,31,2025-02-27
C201074,Pasto,web,60,2024-07-14
C201075,Bucaramanga,app,34,2024-01-14
C201076,Sincelejo,web,37,2024-07-28
C201077,Yopal,web,28,2024-12-09
C201078,Neiva,tienda,34,2025-02-22
C201079,Montería,app,33,2024-07-29
C201080,Valledupar,web,25,2024-04-18
C201081,Pereira,app,40,2024-02-16
C201082,Popayán,web,30,2024-05-25
C201083,Cali,tienda,30,2024-01-27
C201084,Bogotá,app,43,2024-03-22
C201085,Yopal,tienda,38,2025-04-23
C201086,Cali,app,27,2024-02-07
C201087,Bogotá,web,32,2025-01-27
C201088,Cartagena,tienda,42,2025-04-12
C201089,Manizales,web,32,2025-02-15
C201090,Medellín,web,54,2024-10-05
C201091,Medellín,web,37,2024-11-06
C201092,Sincelejo,web,19,2024-12-16
C201093,Tunja,web,22,2024-05-12
C201094,Santa Marta,app,50,2025-04-07
C201095,Tunja,app,35,2024-05-01
C201096,Neiva,tienda,31,2024-04-28
C201097,Neiva,web,45,2025-05-12
C201098,Sincelejo,app,26,2025-07-09
C201099,Cali,app,41,2024-11-21
C201100,Valledupar,tienda,20,2024-08-01
C201101,Valledupar,app,32,2025-07-16
C201102,Florencia,web,29,2025-06-02
C201103,Bucaramanga,web,23,2024-01-04
C201104,Cartagena,web,25,2024-11-20
C201105,Cali,app,44,2024-10-03
C201106,Santa Marta,web,28,2024-06-16
C201107,Cali,app,42,2025-04-23
C201108,Tunja,web,26,2024-05-20
C201109,Manizales,web,33,2025-02-23
C201110,Bucaramanga,web,36,2025-08-11
C201111,Valledupar,web,31,2024-12-13
C201112,Pasto,app,27,2025-03-14
C201113,Sincelejo,tienda,45,2025-03-19
C201114,Yopal,web,44,2025-07-04
C201115,Cali,web,45,2025-05-07
C201116,Santa Marta,app,39,2024-06-21
C201117,Neiva,web,50,2025-05-31
C201118,Ibagué,app,26,2024-04-25
C201119,Medellín,app,40,2025-06-26
C201120,Ibagué,web,18,2025-03-22
C201121,Cali,app,34,2025-03-16
C201122,Neiva,web,54,2025-07-04
C201123,Barranquilla,tienda,18,2025-01-29
C201124,Villavicencio,web,44,2024-06-14
C201125,Florencia,tienda,20,2024-08-01
C201126,Florencia,app,29,2025-08-06
C201127,Medellín,app,34,2024-02-21
C201128,Santa Marta,web,28,2024-06-14
C201129,Pereira,web,42,2025-04-22
C201130,Barranquilla,web,24,2025-09-26
C201131,Bogotá,app,25,2024-03-22
C201132,Bucaramanga,web,36,2025-09-01
C201133,Bogotá,tienda,26,2024-12-15
C201134,Pereira,app,39,2024-04-01
C201135,Popayán,tienda,32,2024-10-27
C201136,Montería,app,21,2025-05-07
C201137,Tunja,web,45,2024-05-07
C201138,Tunja,web,46,2025-07-18
C201139,Cartagena,tienda,30,2024-06-02
C201140,Pereira,app,42,2024-06-30
C201141,Montería,app,36,2024-06-27
C201142,Bucaramanga,web,49,2024-01-29
C201143,Cartagena,callcenter,33,2024-04-06
C201144,Barranquilla,callcenter,18,2024-03-06
C201145,Bogotá,web,24,2024-04-20
C201146,Pasto,app,26,2025-02-15
C201147,Neiva,callcenter,38,2024-10-07
C201148,Cartagena,tienda,21,2024-07-28
C201149,Tunja,web,39,2025-05-23
C201150,Cali,web,33,2024-07-06
C201151,Cartagena,tienda,28,2025-02-18
C201152,Yopal,app,37,2024-02-18
C201153,Cali,web,18,2025-01-21
C201154,Popayán,web,48,2024-12-11
C201155,Villavicencio,app,24,2024-08-23
C201156,Tunja,web,47,2025-10-17
C201157,Montería,web,22,2025-02-24
C201158,Medellín,web,34,2025-03-13
C201159,Popayán,app,38,2024-03-30
C201160,Yopal,web,46,2025-03-31
C201161,Pereira,web,32,2025-09-20
C201162,Montería,app,23,2025-03-23
C201163,Pereira,app,26,2024-09-20
C201164,Cartagena,tienda,18,2024-09-27
C201165,Barranquilla,app,27,2025-01-28
C201166,Yopal,app,30,2025-07-02
C201167,Barranquilla,web,30,2025-02-10
C201168,Ibagué,web,35,2025-03-07
C201169,Tunja,app,24,2024-01-14
C201170,Bogotá,callcenter,18,2025-08-25
C201171,Medellín,web,38,2025-08-24
C201172,Bogotá,web,42,2024-08-08
C201173,Ibagué,app,29,2025-10-08
C201174,Medellín,app,44,2025-06-20
C201175,Popayán,tienda,24,2024-05-08
C201176,Montería,web,18,2024-05-04
C201177,Sincelejo,tienda,36,2025-09-28
C201178,Bucaramanga,web,45,2025-10-23
C201179,Pereira,app,40,2024-04-12
C201180,Medellín,callcenter,30,2025-04-22
C201181,Valledupar,web,34,2024-02-15
C201182,Neiva,tienda,40,2025-03-24
C201183,Ibagué,web,22,2025-04-02
C201184,Pasto,tienda,43,2024-01-16
C201185,Ibagué,tienda,35,2024-08-30
C201186,Neiva,web,39,2024-04-24
C201187,Pasto,tienda,26,2025-04-27
C201188,Cartagena,web,33,2024-01-07
C201189,Cali,tienda,47,2024-06-09
C201190,Yopal,web,41,2025-03-30
C201191,Montería,web,37,2024-10-02
C201192,Barranquilla,web,36,2024-01-01
C201193,Tunja,web,38,2025-06-30
C201194,Medellín,web,33,2025-07-30
C201195,Pereira,web,25,2024-11-02
C201196,Ibagué,web,23,2024-06-29
C201197,Tunja,app,40,2024-03-08
C201198,Medellín,tienda,30,2025-06-17
C201199,Sincelejo,web,45,2025-09-03
C201200,Cali,app,21,2025-08-24
C201201,Villavicencio,web,42,2024-12-01
C201202,Santa Marta,app,32,2025-07-14
C201203,Santa Marta,web,24,2024-06-24
C201204,Pasto,app,24,2025-05-28
C201205,Cali,web,42,2024-07-29
C201206,Valledupar,tienda,32,2025-06-24
C201207,Villavicencio,web,48,2024-01-12
C201208,Bogotá,web,38,2024-04-09
C201209,Montería,tienda,40,2025-07-27
C201210,Manizales,tienda,48,2024-05-22
C201211,Santa Marta,web,43,2024-06-05
C201212,Yopal,app,31,2024-06-20
C201213,Santa Marta,tienda,18,2024-03-15
C201214,Florencia,app,51,2024-11-15
C201215,Ibagué,web,18,2024-09-11
C201216,Villavicencio,web,33,2024-04-01
C201217,Montería,web,27,2025-06-03
C201218,Yopal,app,31,2025-07-10
C201219,Popayán,callcenter,38,2024-02-01
C201220,Manizales,app,20,2024-01-29
C201221,Valledupar,tienda,36,2024-09-09
C201222,Ibagué,web,23,2024-05-20
C201223,Bucaramanga,tienda,53,2024-11-06
C201224,Bogotá,web,47,2024-02-16
C201225,Neiva,tienda,43,2025-09-13
C201226,Bogotá,web,36,2025-01-17
C201227,Ibagué,web,28,2024-10-12
C201228,Valledupar,web,40,2025-01-31
C201229,Montería,web,18,2024-11-08
C201230,Bogotá,tienda,48,2025-04-28
C201231,Pasto,app,31,2024-12-19
C201232,Bogotá,web,27,2024-09-11
C201233,Sincelejo,web,28,2025-06-25
C201234,Santa Marta,app,49,2024-11-23
C201235,Barranquilla,app,29,2025-07-05
C201236,Manizales,app,45,2025-02-16
C201237,Tunja,web,18,2024-06-17
C201238,Ibagué,web,31,2025-06-11
C201239,Neiva,tienda,40,2025-06-21
C201240,Popayán,web,27,2024-10-08
C201241,Medellín,app,18,2024-09-25
C201242,Bucaramanga,web,28,2024-01-18
C201243,Cartagena,web,35,2024-05-23
C201244,Cali,app,18,2025-02-25
