tienda_id,sku,stock,fecha_stock
S1111,SKU100121,27,2024-04-19
S1024,SKU100740,21,2024-01-10
S1062,SKU100456,23,2025-02-02
S1021,SKU100098,19,2025-06-22
S1133,SKU100087,21,2025-04-14
S1081,SKU100094,25,2025-10-22
S1142,SKU100661,26,2025-02-18
S1094,SKU100710,27,2024-05-07
S1066,SKU100337,19,2025-04-26
S1128,SKU100144,19,2025-03-29
S1146,SKU100316,20,2024-09-25
S1038,SKU100018,19,2025-02-27
S1048,SKU100651,21,2025-06-10
S1066,SKU100680,22,2025-03-18
S1003,SKU100070,17,2024-08-10
S1092,SKU100208,20,2025-03-01
S1082,SKU100780,31,2025-10-24
S1061,SKU100284,15,2024-12-31
S1105,SKU100420,17,2024-04-08
S1007,SKU100457,22,2024-11-05
S1082,SKU100384,16,2025-06-03
S1147,SKU100621,17,2024-04-06
S1064,SKU100290,23,2025-10-29
S1148,SKU100720,20,2025-08-05
S1069,SKU100414,24,2025-05-05
S1110,SKU100452,18,2025-01-31
S1037,SKU100733,13,2024-06-18
S1013,SKU100097,27,2024-06-07
S1014,SKU100563,24,2024-01-13
S1035,SKU100273,14,2024-04-29
S1004,SKU100142,22,2024-11-01
S1138,SKU100093,17,2024-11-22
S1129,SKU100155,22,2025-02-09
S1035,SKU100668,21,2025-04-26
S1056,SKU100525,13,2024-05-16
S1114,SKU100610,20,2025-04-27
S1073,SKU100001,29,2025-05-29
S1038,SKU100400,14,2024-01-21
S1036,SKU100034,18,2024-09-05
S1135,SKU100354,22,2025-08-11
S1128,SKU100071,21,2024-12-18
S1127,SKU100268,18,2024-09-22
S1083,SKU100139,22,2025-02-05
S1119,SKU100232,16,2025-05-02
S1091,SKU100652,20,2024-09-13
S1049,SKU100421,25,2025-07-03
S1079,SKU100163,23,2025-08-10
S1056,SKU100352,26,2024-02-12
S1116,SKU100017,20,2024-02-20
S1002,SKU100301,21,2024-04-02
S1022,SKU100163,22,2025-07-25
S1024,SKU100790,15,2024-01-05
S1143,SKU100142,17,2024-02-11
S1141,SKU100718,13,2024-09-14
S1084,SKU100109,28,2025-03-19
S1140,SKU100118,18,2025-02-01
S1107,SKU100071,19,2025-07-12
S1045,SKU100646,28,2025-07-19
S1083,SKU100354,21,2024-02-04
S1144,SKU100018,19,2025-07-12
S1073,SKU100681,24,2025-01-14
S1101,SKU100117,17,2025-06-12
S1008,SKU100062,30,2025-01-21
S1118,SKU100616,20,2024-03-13
S1044,SKU100224,14,2024-11-15
S1014,SKU100270,17,2024-11-27
S1109,SKU100418,25,2024-01-07
S1006,SKU100055,19,2025-04-21
S1021,SKU100130,18,2024-11-13
S1143,SKU100248,19,2025-09-25
S1133,SKU100146,13,2024-01-18
S1117,SKU100088,19,2024-01-11
S1007,SKU100091,14,2025-09-29
S1044,SKU100205,14,2024-05-26
S1032,SKU100581,21,2025-08-18
S1109,SKU100070,11,2025-05-01
S1089,SKU100091,29,2025-06-01
S1032,SKU100030,25,2025-07-05
S1067,SKU100545,15,2024-06-13
S1095,SKU100011,21,2024-04-30
S1127,SKU100753,21,2024-03-05
S1109,SKU100445,26,2024-11-03
S1083,SKU100229,18,2024-08-17
S1066,SKU100319,22,2024-02-10
S1097,SKU100742,23,2024-01-30
S1011,SKU100312,18,2024-03-28
S1045,SKU100147,30,2024-10-12
S1112,SKU100429,22,2024-05-05
S1056,SKU100649,21,2025-10-10
S1076,SKU100392,32,2025-09-04
S1006,SKU100109,24,2024-09-28
S1022,SKU100340,26,2024-02-20
S1060,SKU100007,17,2024-01-09
S1093,SKU100511,24,2025-01-05
S1052,SKU100749,24,2024-07-31
S1079,SKU100503,20,2025-10-18
S1038,SKU100265,24,2024-03-30
S1060,SKU100358,21,2025-05-16
S1142,SKU100431,19,2024-12-19
S1021,SKU100502,15,2025-09-05
S1104,SKU100547,15,2025-08-23
S1043,SKU100167,23,2024-08-13
S1081,SKU100775,26,2025-09-27
S1025,SKU100767,24,2024-02-19
S1032,SKU100469,19,2025-07-13
S1046,SKU100403,17,2024-10-27
S1115,SKU100003,20,2024-03-19
S1130,SKU100401,19,2025-07-10
S1107,SKU100720,22,2025-09-25
S1099,SKU100359,27,2024-06-22
S1102,SKU100156,24,2025-03-22
S1033,SKU100282,24,2025-08-21
S1019,SKU100636,23,2025-08-13
S1113,SKU100418,20,2025-10-03
S1139,SKU100452,15,2025-07-25
S1130,SKU100276,22,2025-08-09
S1075,SKU100484,21,2025-06-24
S1119,SKU100082,25,2024-02-29
S1040,SKU100592,23,2024-03-09
S1015,SKU100654,20,2025-08-18
S1053,SKU100370,17,2024-12-01
S1003,SKU100037,19,2024-12-06
S1105,SKU100111,24,2025-07-20
S1130,SKU100310,29,2025-01-04
S1128,SKU100579,18,2025-06-16
S1123,SKU100308,19,2025-04-20
S1037,SKU100128,25,2024-08-13
S1060,SKU100320,20,2025-01-26
S1069,SKU100214,22,2024-12-31
S1078,SKU100054,18,2024-12-16
S1078,SKU100743,21,2024-05-28
S1107,SKU100756,14,2024-07-05
S1096,SKU100560,13,2024-05-04
S1039,SKU100113,12,2024-12-06
S1038,SKU100088,18,2024-08-08
S1086,SKU100652,12,2025-09-16
S1110,SKU100258,14,2024-06-02
S1091,SKU100167,15,2025-06-08
S1091,SKU100262,27,2025-05-28
S1147,SKU100176,27,2024-08-28
S1004,SKU100409,23,2024-06-09
S1070,SKU100289,23,2025-03-23
S1022,SKU100784,25,2024-01-31
S1031,SKU100103,17,2025-07-30
S1126,SKU100792,22,2024-06-30
S1050,SKU100559,26,2025-09-06
S1140,SKU100082,30,2025-09-20
S1135,SKU100150,17,2024-05-22
S1118,SKU100255,16,2024-12-05
S1000,SKU100684,19,2024-06-28
S1109,SKU100239,16,2024-11-22
S1078,SKU100230,21,2024-04-09
S1086,SKU100693,21,2024-06-19
S1073,SKU100512,16,2024-07-23
S1128,SKU100183,19,2025-05-31
S1016,SKU100540,17,2024-05-13
S1132,SKU100283,22,2025-05-31
S1107,SKU100549,24,2025-03-04
S1005,SKU100414,15,2025-07-04
S1103,SKU100265,18,2024-08-26
S1004,SKU100355,21,2025-01-24
S1025,SKU100103,15,2025-04-19
S1011,SKU100186,17,2025-06-11
S1023,SKU100164,17,2024-06-08
S1094,SKU100318,16,2024-10-07
S1050,SKU100672,15,2024-03-23
S1071,SKU100084,16,2025-04-22
S1047,SKU100253,25,2025-06-30
S1007,SKU100121,19,2024-04-24
S1102,SKU100052,24,2024-01-27
S1079,SKU100625,24,2025-04-10
S1135,SKU100434,21,2024-01-13
S1001,SKU100245,19,2025-02-18
S1127,SKU100145,27,2025-09-20
S1025,SKU100730,24,2025-03-26
S1129,SKU100394,24,2024-01-31
S1013,SKU100059,14,2024-08-03
S1051,SKU100167,24,2024-07-08
S1015,SKU100715,22,2024-10-19
S1051,SKU100107,18,2025-10-23
S1114,SKU100563,17,2024-12-18
S1012,SKU100082,14,2024-05-22
S1022,SKU100282,19,2024-03-02
S1008,SKU100013,20,2025-09-09
S1053,SKU100304,22,2024-07-24
S1121,SKU100119,21,2024-10-30
S1061,SKU100109,20,2024-05-03
S1127,SKU100765,18,2025-06-10
S1025,SKU100603,28,2025-05-18
S1119,SKU100780,23,2025-06-21
S1142,SKU100424,22,2025-10-05
S1011,SKU100799,30,2024-10-15
S1026,SKU100645,15,2024-03-09
S1099,SKU100159,20,2024-01-28
S1090,SKU100700,21,2024-05-06
S1013,SKU100739,23,2025-05-11
S1129,SKU100264,23,2025-06-30
S1025,SKU100595,15,2025-03-01
S1072,SKU100651,21,2025-02-19
S1119,SKU100536,15,2024-06-22
S1084,SKU100373,19,2024-10-06
S1002,SKU100643,21,2024-04-03
S1030,SKU100078,19,2024-11-24
S1052,SKU100448,11,2024-05-29
S1087,SKU100228,23,2024-08-02
S1086,SKU100542,18,2025-04-21
S1042,SKU100723,15,2024-04-30
S1030,SKU100023,28,2024-12-17
S1120,SKU100170,14,2024-04-17
S1142,SKU100541,17,2024-07-20
S1113,SKU100535,12,2025-01-02
S1000,SKU100482,17,2025-01-24
S1035,SKU100798,36,2024-06-11
S1119,SKU100613,15,2025-08-19
S1014,SKU100732,21,2025-01-04
S1058,SKU100479,16,2024-10-16
S1028,SKU100425,17,2024-09-15
S1027,SKU100436,18,2024-06-21
S1007,SKU100565,22,2024-04-13
S1131,SKU100113,25,2025-01-17
S1120,SKU100158,23,2025-01-23
S1033,SKU100207,19,2024-04-21
S1098,SKU100257,20,2025-06-12
S1123,SKU100502,15,2025-01-22
S1030,SKU100548,15,2024-01-08
S1050,SKU100496,20,2024-02-10
S1086,SKU100232,17,2025-05-25
S1010,SKU100458,20,2024-01-22
S1107,SKU100573,20,2025-08-30
S1027,SKU100007,21,2024-02-27
S1046,SKU100293,20,2025-10-07
S1140,SKU100015,23,2024-06-07
S1140,SKU100375,18,2025-07-24
S1090,SKU100476,17,2025-03-06
S1128,SKU100032,19,2024-04-12
S1003,SKU100173,29,2024-06-19
S1065,SKU100685,22,2025-01-07
S1075,SKU100198,27,2024-12-18
S1034,SKU100218,21,2025-04-17
S1101,SKU100190,15,2024-09-06
S1041,SKU100124,16,2025-07-28
S1100,SKU100599,24,2024-04-04
S1009,SKU100393,28,2024-02-19
S1097,SKU100564,20,2025-09-03
S1090,SKU100466,18,2024-12-31
S1066,SKU100407,18,2024-01-17
S1120,SKU100020,18,2024-04-24
S1099,SKU100453,18,2024-10-30
S1091,SKU100067,20,2025-02-09
S1111,SKU100634,26,2024-11-15
S1030,SKU100251,24,2025-02-17
S1147,SKU100373,18,2025-06-09
S1036,SKU100091,21,2024-09-27
S1082,SKU100056,22,2024-10-25
S1029,SKU100416,17,2024-11-08
S1076,SKU100148,22,2025-02-06
S1099,SKU100074,23,2025-03-12
S1001,SKU100491,15,2024-10-22
S1002,SKU100222,19,2024-04-04
S1050,SKU100372,30,2024-08-16
S1011,SKU100664,21,2024-12-29
S1133,SKU100785,12,2024-01-22
S1066,SKU100160,16,2024-08-09
S1072,SKU100216,25,2024-08-27
S1028,SKU100634,22,2024-07-18
S1137,SKU100227,11,2025-06-26
S1147,SKU100140,21,2024-09-28
S1073,SKU100554,23,2024-02-23
S1074,SKU100515,16,2025-02-11
S1016,SKU100225,22,2025-06-16
S1006,SKU100010,21,2024-11-23
S1077,SKU100109,24,2025-07-03
S1108,SKU100615,16,2024-11-21
S1019,SKU100015,16,2024-05-21
S1080,SKU100234,16,2025-09-22
S1011,SKU100150,19,2025-10-31
S1025,SKU100377,9,2025-04-06
S1018,SKU100386,20,2024-09-19
S1121,SKU100736,19,2024-09-16
S1093,SKU100781,24,2025-01-11
S1140,SKU100397,19,2025-08-17
S1074,SKU100413,21,2025-02-06
S1062,SKU100236,22,2024-06-19
S1084,SKU100238,39,2024-12-15
S1079,SKU100563,19,2025-06-10
S1023,SKU100095,23,2025-04-27
S1000,SKU100333,26,2024-01-23
S1004,SKU100121,16,2025-05-24
S1070,SKU100510,15,2025-04-15
S1107,SKU100265,24,2024-11-13
S1039,SKU100502,22,2024-04-10
S1129,SKU100599,19,2025-09-22
S1108,SKU100125,20,2024-10-24
S1081,SKU100483,28,2024-12-15
S1063,SKU100565,22,2024-05-06
S1086,SKU100328,20,2024-12-12
S1028,SKU100140,22,2025-01-28
S1139,SKU100788,23,2024-05-27
S1019,SKU100459,17,2024-03-03
S1126,SKU100337,19,2025-10-05
S1025,SKU100137,25,2025-04-12
S1059,SKU100606,30,2024-05-22
S1095,SKU100783,17,2024-09-27
S1144,SKU100509,28,2025-02-04
S1129,SKU100100,15,2025-04-12
S1087,SKU100370,16,2024-09-10
S1066,SKU100158,14,2024-10-31
S1096,SKU100654,20,2025-06-12
S1011,SKU100780,20,2025-05-15
S1118,SKU100164,22,2025-06-06
S1058,SKU100751,13,2024-08-09
S1098,SKU100019,23,2025-10-27
S1039,SKU100302,28,2024-04-30
S1074,SKU100445,23,2024-12-10
S1094,SKU100790,20,2025-03-04
S1071,SKU100432,21,2025-03-13
S1118,SKU100479,20,2025-07-30
S1036,SKU100037,27,2024-03-03
S1091,SKU100066,28,2025-06-21
S1113,SKU100104,19,2024-09-01
S1006,SKU100471,26,2024-02-28
S1052,SKU100062,24,2025-09-25
S1128,SKU100474,24,2024-10-25
S1031,SKU100370,16,2024-04-29
S1098,SKU100269,21,2024-05-18
S1123,SKU100544,17,2025-03-06
S1058,SKU100492,21,2024-08-09
S1015,SKU100221,11,2025-02-22
S1025,SKU100498,21,2025-01-25
S1081,SKU100314,19,2024-04-06
S1058,SKU100542,26,2025-06-22
S1004,SKU100794,26,2024-04-02
S1047,SKU100452,19,2024-04-04
S1075,SKU100074,17,2024-06-23
S1077,SKU100515,28,2025-10-06
S1083,SKU100722,22,2024-08-13
S1117,SKU100687,21,2025-07-02
S1046,SKU100392,23,2024-01-21
S1012,SKU100165,27,2024-12-11
S1144,SKU100176,24,2025-09-21
S1085,SKU100265,10,2024-08-22
S1100,SKU100701,19,2024-03-09
S1135,SKU100412,18,2024-04-06
S1037,SKU100461,21,2024-11-14
S1047,SKU100568,21,2025-05-28
S1132,SKU100307,15,2024-12-08
S1011,SKU100459,16,2024-05-07
S1106,SKU100438,19,2024-06-27
S1064,SKU100139,16,2025-02-05
S1002,SKU100456,18,2025-02-22
S1096,SKU100699,18,2025-01-28
S1052,SKU100147,19,2025-08-31
S1122,SKU100069,23,2024-08-21
S1052,SKU100346,22,2024-02-06
S1053,SKU100744,18,2025-04-15
S1140,SKU100410,20,2025-06-12
S1121,SKU100427,25,2024-12-31
S1035,SKU100366,15,2025-07-01
S1032,SKU100223,15,2024-06-03
S1135,SKU100441,27,2024-02-17
S1129,SKU100486,32,2024-06-15
S1013,SKU100416,15,2025-02-25
S1007,SKU100269,27,2025-03-27
S1132,SKU100535,21,2025-04-13
S1100,SKU100605,11,2025-09-17
S1059,SKU100180,15,2025-01-20
S1014,SKU100710,20,2024-03-29
S1085,SKU100798,23,2025-02-25
S1094,SKU100796,21,2024-11-29
S1060,SKU100265,19,2024-05-20
S1001,SKU100355,28,2024-06-20
S1006,SKU100703,18,2025-06-14
S1134,SKU100618,27,2024-02-29
S1037,SKU100485,21,2025-06-29
S1051,SKU100591,26,2025-04-01
S1107,SKU100760,19,2025-08-06
S1021,SKU100335,27,2024-08-16
S1115,SKU100439,21,2024-10-13
S1065,SKU100795,24,2024-12-17
S1002,SKU100321,17,2024-06-18
S1049,SKU100698,21,2024-10-05
S1082,SKU100421,20,2024-12-17
S1115,SKU100059,15,2025-05-26
S1121,SKU100512,19,2024-09-02
S1118,SKU100511,13,2024-12-08
S1086,SKU100352,26,2024-09-06
S1065,SKU100162,17,2024-04-06
S1111,SKU100078,19,2025-01-17
S1007,SKU100247,21,2025-05-24
S1134,SKU100265,20,2025-05-03
S1037,SKU100185,17,2024-09-15
S1122,SKU100215,14,2024-01-01
S1103,SKU100767,33,2024-08-06
S1033,SKU100466,29,2025-03-09
S1052,SKU100184,24,2025-06-22
S1015,SKU100723,24,2024-10-26
S1045,SKU100179,13,2024-12-07
S1037,SKU100493,12,2025-07-20
S1026,SKU100108,23,2025-10-16
S1019,SKU100475,17,2024-04-03
S1094,SKU100666,22,2024-07-28
S1125,SKU100436,17,2024-02-13
S1030,SKU100503,17,2025-04-16
S1027,SKU100433,17,2024-12-17
S1042,SKU100058,16,2024-08-01
S1075,SKU100161,15,2024-07-15
S1139,SKU100380,18,2024-11-20
S1029,SKU100295,16,2025-10-23
S1068,SKU100565,17,2024-06-15
S1103,SKU100590,19,2025-02-09
S1141,SKU100238,21,2025-01-25
S1008,SKU100383,22,2025-07-15
S1044,SKU100106,12,2024-09-09
S1108,SKU100592,21,2025-09-17
S1002,SKU100212,21,2025-10-13
S1149,SKU100183,22,2024-12-22
S1047,SKU100030,19,2025-08-01
S1046,SKU100764,29,2025-08-28
S1105,SKU100582,22,2025-07-06
S1140,SKU100014,20,2025-01-20
S1024,SKU100272,23,2024-11-10
S1047,SKU100694,24,2024-07-07
S1101,SKU100275,20,2024-09-01
S1126,SKU100079,18,2025-07-08
S1015,SKU100432,18,2024-05-24
S1139,SKU100025,21,2025-07-23
S1018,SKU100461,16,2025-06-15
S1118,SKU100777,27,2024-11-28
S1004,SKU100221,24,2025-07-19
S1020,SKU100409,21,2024-05-03
S1049,SKU100456,19,2024-02-27
S1010,SKU100350,12,2025-08-25
S1002,SKU100033,22,2024-03-12
S1074,SKU100597,18,2025-03-23
S1050,SKU100213,18,2025-10-10
S1047,SKU100423,29,2025-01-15
S1117,SKU100187,20,2024-06-04
S1064,SKU100286,14,2025-10-28
S1096,SKU100591,23,2024-06-26
S1057,SKU100115,11,2025-04-26
S1112,SKU100163,19,2024-09-26
S1144,SKU100285,14,2025-06-24
S1113,SKU100443,18,2024-04-19
S1061,SKU100568,15,2024-11-11
S1001,SKU100552,15,2024-06-05
S1056,SKU100576,23,2024-02-26
S1008,SKU100759,20,2024-09-02
S1101,SKU100774,29,2024-07-31
S1083,SKU100266,26,2024-04-22
S1015,SKU100160,21,2024-11-17
S1089,SKU100630,15,2024-02-20
S1140,SKU100332,26,2025-06-05
S1027,SKU100715,20,2025-08-25
S1056,SKU100755,17,2024-02-20
S1057,SKU100130,21,2024-08-30
S1118,SKU100717,19,2024-12-17
S1040,SKU100776,28,2025-05-07
S1126,SKU100184,11,2024-02-26
S1138,SKU100089,25,2025-03-11
S1040,SKU100586,14,2024-08-23
S1030,SKU100396,21,2024-11-08
S1056,SKU100356,23,2024-01-12
S1012,SKU100305,19,2025-04-05
S1144,SKU100439,14,2025-04-17
S1015,SKU100128,24,2025-03-25
S1110,SKU100735,24,2025-02-28
S1107,SKU100463,22,2025-05-23
S1101,SKU100661,23,2024-12-16
S1084,SKU100175,26,2025-02-05
S1116,SKU100170,19,2025-04-06
S1141,SKU100659,24,2024-10-28
S1077,SKU100364,20,2024-01-11
S1052,SKU100602,17,2024-12-24
S1125,SKU100271,23,2024-08-29
S1095,SKU100023,20,2025-10-08
S1115,SKU100740,20,2024-02-14
S1000,SKU100517,20,2024-01-30
S1139,SKU100445,24,2024-12-27
S1077,SKU100002,28,2025-06-23
S1107,SKU100766,22,2024-12-23
S1126,SKU100372,20,2025-07-21
S1105,SKU100022,17,2024-05-08
S1043,SKU100045,22,2024-12-09
S1139,SKU100010,18,2024-11-11
S1026,SKU100578,22,2025-03-07
S1043,SKU100609,21,2024-01-28
S1011,SKU100169,15,2024-07-01
S1047,SKU100790,15,2025-09-01
S1019,SKU100380,23,2024-12-02
S1076,SKU100243,11,2024-03-28
S1008,SKU100286,21,2025-03-18
S1066,SKU100555,13,2025-06-24
S1146,SKU100035,24,2025-03-01
S1149,SKU100230,16,2025-10-27
S1044,SKU100160,27,2025-05-03
S1089,SKU100197,19,2024-08-23
S1063,SKU100211,17,2024-01-11
S1044,SKU100006,20,2025-10-17
S1042,SKU100250,16,2025-02-23
S1091,SKU100068,13,2024-10-11
S1010,SKU100157,12,2024-12-12
S1095,SKU100667,18,2025-08-30
S1084,SKU100352,19,2025-02-14
S1015,SKU100116,17,2024-09-23
S1057,SKU100345,28,2024-07-18
S1072,SKU100336,29,2024-12-28
S1008,SKU100231,16,2024-11-19
S1103,SKU100594,21,2025-03-11
S1129,SKU100567,14,2024-04-30
S1143,SKU100291,24,2024-07-22
S1053,SKU100638,26,2024-07-05
S1049,SKU100773,17,2024-03-24
S1062,SKU100197,19,2024-11-01
S1041,SKU100301,21,2024-08-21
S1063,SKU100403,18,2024-01-07
S1041,SKU100606,9,2025-09-18
S1109,SKU100135,21,2025-06-01
S1001,SKU100550,20,2024-07-29
S1006,SKU100355,22,2025-07-17
S1144,SKU100764,16,2025-10-19
S1137,SKU100660,21,2025-09-14
S1059,SKU100125,18,2024-09-22
S1032,SKU100275,22,2024-01-21
S1069,SKU100092,24,2025-10-14
S1041,SKU100593,12,2024-09-10
S1014,SKU100454,21,2025-07-31
S1085,SKU100769,20,2025-10-19
S1100,SKU100320,20,2024-04-07
S1034,SKU100057,22,2024-08-20
S1030,SKU100146,18,2025-04-02
S1062,SKU100508,14,2024-04-10
S1102,SKU100202,15,2024-05-31
S1019,SKU100492,17,2025-05-07
S1117,SKU100316,17,2025-06-21
S1095,SKU100284,13,2025-08-03
S1040,SKU100067,15,2024-10-23
S1003,SKU100393,20,2025-06-03
S1046,SKU100609,17,2024-01-18
S1068,SKU100656,23,2025-10-02
S1023,SKU100579,20,2025-10-25
S1052,SKU100458,22,2024-06-23
S1087,SKU100637,17,2025-07-28
S1025,SKU100600,15,2025-02-07
S1033,SKU100185,18,2024-01-26
S1101,SKU100457,22,2024-04-23
S1019,SKU100719,24,2024-08-09
S1058,SKU100102,26,2024-04-10
S1123,SKU100381,24,2024-12-12
S1059,SKU100739,25,2025-02-26
S1102,SKU100131,17,2024-01-23
S1108,SKU100280,18,2024-12-11
S1121,SKU100326,23,2024-01-05
S1038,SKU100683,18,2024-01-14
S1130,SKU100644,15,2024-04-08
S1102,SKU100257,25,2024-09-12
S1098,SKU100105,21,2025-09-20
S1036,SKU100718,17,2025-03-04
S1006,SKU100635,11,2025-03-27
S1108,SKU100123,24,2025-06-17
S1114,SKU100784,29,2024-04-22
S1058,SKU100027,26,2025-06-28
S1001,SKU100584,27,2024-11-23
S1040,SKU100675,23,2025-09-05
S1136,SKU100275,18,2025-03-05
S1080,SKU100140,21,2024-07-19
S1069,SKU100062,20,2024-04-17
S1048,SKU100170,17,2025-02-15
S1027,SKU100064,21,2024-05-08
S1090,SKU100707,16,2024-05-22
S1058,SKU100339,16,2025-02-04
S1090,SKU100010,16,2025-04-04
S1081,SKU100096,17,2024-11-06
S1069,SKU100214,11,2024-04-28
S1035,SKU100102,21,2024-08-08
S1148,SKU100655,17,2024-01-14
S1026,SKU100306,26,2025-08-11
S1060,SKU100682,16,2024-04-26
S1012,SKU100529,20,2024-02-25
S1113,SKU100496,18,2024-05-04
S1118,SKU100653,19,2024-01-25
S1035,SKU100267,19,2025-08-25
S1119,SKU100619,11,2025-02-11
S1032,SKU100383,32,2024-04-02
S1064,SKU100134,21,2024-06-06
S1039,SKU100095,21,2024-08-06
S1128,SKU100558,25,2025-06-02
S1060,SKU100725,23,2024-05-20
S1065,SKU100643,32,2025-10-08
S1082,SKU100717,24,2025-09-02
S1138,SKU100112,26,2025-06-17
S1046,SKU100753,18,2025-02-01
S1001,SKU100309,17,2025-06-16
S1138,SKU100494,33,2025-06-13
S1126,SKU100042,18,2024-02-17
S1110,SKU100504,19,2024-04-02
S1097,SKU100588,23,2024-01-26
S1050,SKU100213,18,2024-02-08
S1060,SKU100775,21,2024-06-13
S1043,SKU100603,27,2025-03-23
S1142,SKU100440,27,2025-05-07
S1090,SKU100097,18,2025-03-21
S1091,SKU100632,19,2025-04-28
S1014,SKU100169,19,2025-10-29
S1087,SKU100478,23,2025-02-04
S1138,SKU100681,28,2025-06-23
S1074,SKU100443,26,2024-08-03
S1070,SKU100058,25,2024-01-31
S1133,SKU100341,19,2025-05-11
S1128,SKU100367,16,2024-09-12
S1134,SKU100543,18,2024-07-02
S1049,SKU100756,24,2025-02-16
S1138,SKU100175,27,2025-09-22
S1082,SKU100716,10,2024-05-20
S1111,SKU100727,19,2025-01-05
S1122,SKU100138,22,2025-03-04
S1103,SKU100176,11,2025-08-07
S1004,SKU100757,24,2025-02-18
S1130,SKU100272,17,2025-04-15
S1101,SKU100493,27,2025-10-17
S1032,SKU100674,12,2024-09-01
S1149,SKU100797,19,2025-07-12
S1043,SKU100371,20,2024-05-15
S1078,SKU100221,15,2024-07-10
S1081,SKU100754,17,2024-11-01
S1095,SKU100082,19,2024-05-26
S1149,SKU100401,25,2024-02-12
S1043,SKU100568,16,2024-12-30
S1040,SKU100176,15,2025-08-25
S1046,SKU100358,10,2024-11-30
S1002,SKU100773,19,2025-08-22
S1027,SKU100546,20,2024-06-29
S1046,SKU100361,24,2024-06-23
S1103,SKU100172,22,2024-02-26
S1076,SKU100457,15,2024-09-21
S1044,SKU100565,25,2025-10-16
S1105,SKU100193,20,2025-06-22
S1064,SKU100184,15,2025-03-18
S1003,SKU100092,16,2024-06-21
S1043,SKU100166,26,2024-01-06
S1062,SKU100280,24,2025-07-04
S1022,SKU100294,23,2024-01-16
S1145,SKU100587,21,2024-08-12
S1044,SKU100608,18,2024-03-22
S1002,SKU100013,21,2024-09-13
S1106,SKU100403,18,2024-05-20
S1043,SKU100710,17,2025-06-15
S1113,SKU100040,17,2024-04-11
S1034,SKU100419,12,2024-03-22
S1102,SKU100000,18,2025-09-29
S1067,SKU100350,22,2025-07-02
S1013,SKU100594,20,2025-05-16
S1092,SKU100440,27,2025-04-08
S1049,SKU100189,12,2025-04-06
S1017,SKU100488,20,2025-01-22
S1072,SKU100662,23,2025-10-15
S1010,SKU100019,21,2024-03-05
S1059,SKU100629,18,2024-11-07
S1019,SKU100051,10,2024-07-18
S1021,SKU100588,13,2024-12-12
S1056,SKU100251,18,2025-01-12
S1094,SKU100781,16,2024-12-15
S1051,SKU100551,21,2025-02-07
S1045,SKU100137,17,2025-01-24
S1041,SKU100305,26,2025-06-04
S1118,SKU100095,23,2024-02-24
S1022,SKU100606,25,2024-02-01
S1056,SKU100391,18,2025-06-13
S1001,SKU100711,14,2024-07-09
S1011,SKU100429,23,2024-12-18
S1005,SKU100541,23,2024-05-12
S1036,SKU100472,24,2024-11-07
S1124,SKU100674,32,2024-05-19
S1009,SKU100328,20,2025-03-24
S1102,SKU100287,17,2024-07-16
S1102,SKU100113,15,2024-07-27
S1107,SKU100056,25,2025-01-26
S1121,SKU100446,23,2025-10-06
S1033,SKU100400,23,2025-04-27
S1072,SKU100223,13,2025-04-07
S1134,SKU100730,23,2024-04-01
S1090,SKU100010,17,2024-12-09
S1003,SKU100586,17,2024-03-30
S1083,SKU100233,16,2024-03-12
S1118,SKU100177,12,2024-12-20
S1051,SKU100277,20,2024-03-20
S1108,SKU100092,14,2025-08-05
S1113,SKU100435,25,2025-06-12
S1037,SKU100228,20,2025-07-16
S1028,SKU100210,20,2025-03-14
S1050,SKU100420,22,2024-04-08
S1029,SKU100012,24,2024-11-15
S1066,SKU100289,15,2025-08-05
S1023,SKU100445,27,2025-07-16
S1076,SKU100140,20,2024-01-18
S1051,SKU100732,21,2025-09-20
S1025,SKU100398,24,2025-10-28
S1089,SKU100282,28,2024-07-27
S1073,SKU100119,20,2024-06-08
S1050,SKU100470,16,2024-03-15
S1045,SKU100475,21,2024-03-16
S1120,SKU100674,14,2025-10-13
S1099,SKU100535,24,2024-11-10
S1092,SKU100488,17,2024-07-30
S1107,SKU100770,18,2024-11-18
S1008,SKU100432,19,2024-10-13
S1053,SKU100257,26,2024-09-17
S1074,SKU100184,30,2025-08-18
S1011,SKU100284,13,2024-12-28
S1109,SKU100071,21,2024-09-04
S1121,SKU100335,26,2024-07-02
S1087,SKU100102,27,2024-05-18
S1130,SKU100563,14,2024-06-17
S1112,SKU100020,29,2025-09-26
S1022,SKU100506,17,2024-10-13
S1144,SKU100193,19,2024-11-14
S1044,SKU100306,20,2024-03-28
S1046,SKU100042,24,2025-05-22
S1043,SKU100293,12,2025-02-02
S1143,SKU100224,17,2025-01-20
S1113,SKU100315,22,2024-10-11
S1068,SKU100790,23,2024-10-23
S1068,SKU100079,21,2024-02-10
S1127,SKU100172,26,2024-09-07
S1056,SKU100275,25,2024-05-18
S1088,SKU100438,17,2024-09-04
S1085,SKU100201,21,2025-08-29
S1128,SKU100398,19,2025-01-16
S1146,SKU100261,15,2024-04-08
S1114,SKU100583,33,2025-04-09
S1002,SKU100169,16,2024-05-11
S1091,SKU100300,19,2024-01-31
S1137,SKU100378,16,2025-03-20
S1057,SKU100387,19,2025-03-28
S1035,SKU100428,15,2025-08-27
S1143,SKU100581,21,2025-06-15
